gene	UMAP_1	UMAP_2	UMAP_1_scaled	UMAP_2_scaled	UMAP Cluster blood	UMAP Cluster brain	UMAP Cluster singlecell	UMAP Cluster tissue	UMAP Cluster celline
ENSG00000012779	-0.420685603	5.671630675	-0.029022837	0.688188629	20	25	58	47	46
ENSG00000012817	-3.468227459	2.573562438	-0.393256695	0.317915997	12	50	49	47	47
ENSG00000012822	5.37256162	3.79813748	0.663370207	0.464273853	42	10	55	79	64
ENSG00000012963	5.093815015	2.221544081	0.630055176	0.275843727	5	34	63	71	30
ENSG00000012983	-5.34808643	6.137466246	-0.617932291	0.743864021	42	28	51	62	30
ENSG00000013016	5.823579	-3.52943725	0.717274569	-0.411497813	23	51	41	61	20
ENSG00000013275	-3.025020762	-0.379137701	-0.340285844	-0.034982637	33	27	15	43	4
ENSG00000013288	0.651001857	-6.400746351	0.099062313	-0.754668814	37	23	58	26	63
ENSG00000013293	2.649369882	-2.995625442	0.337901787	-0.347698087	0	1	69	22	17
ENSG00000013297	-6.879404379	5.034914786	-0.800951219	0.61209009	0	30	6	9	48
ENSG00000013306	-1.363106324	-3.253257459	-0.141658381	-0.378489561	44	42	1	40	27
ENSG00000013364	-3.511453105	6.259594733	-0.398422905	0.758460484	38	6	5	47	53
ENSG00000013374	-0.469955994	0.943042094	-0.034911499	0.123040671	33	49	14	70	39
ENSG00000013375	-1.416668845	3.934225852	-0.148060027	0.480538763	5	50	77	68	28
ENSG00000013392	2.19244306	-5.048541909	0.283291145	-0.593057042	13	56	70	68	60
ENSG00000013441	-5.004910303	4.852577025	-0.57691682	0.59029758	21	28	80	40	26
ENSG00000013503	4.572981523	2.451229865	0.567806583	0.303295143	32	31	39	35	38
ENSG00000013523	-6.726908518	-2.130584663	-0.782725331	-0.244310782	33	20	63	46	30
ENSG00000013561	-1.978701009	-0.589049047	-0.215232572	-0.060070667	42	27	21	26	22
ENSG00000013563	-6.218941523	-5.539295262	-0.722014507	-0.651710539	10	42	41	14	36
ENSG00000013573	-2.967025547	5.911130721	-0.333354414	0.716813019	12	6	52	40	38
ENSG00000013583	-3.642947806	-0.966082281	-0.414138792	-0.105132646	38	27	22	37	44
ENSG00000013588	-7.127119376	-5.617211169	-0.830557437	-0.661022835	0	42	72	57	53
ENSG00000013619	3.355579542	-4.554773396	0.422306032	-0.534043181	0	14	76	74	54
ENSG00000013725	-0.318574263	-3.902394956	-0.016818769	-0.456072697	11	41	78	36	59
ENSG00000013810	-0.492644383	-5.762248641	-0.037623153	-0.678357316	35	23	70	67	22
ENSG00000014123	-5.677370859	4.025954062	-0.657287464	0.491501867	30	28	77	83	28
ENSG00000014138	-3.283685757	6.748469168	-0.371200776	0.816889417	13	6	52	67	24
ENSG00000014164	6.772412466	3.445393378	0.830676547	0.422114844	21	48	70	83	40
ENSG00000014216	0.018485712	0.470845038	0.023465716	0.066604972	10	49	45	27	53
ENSG00000014257	-4.073208286	2.709826285	-0.465562346	0.334201879	7	55	40	64	60
ENSG00000014641	4.276556181	-1.474738782	0.532378638	-0.165925879	5	52	68	23	7
ENSG00000014824	3.304869341	-2.978882497	0.416245288	-0.345697017	13	14	39	26	22
ENSG00000014914	-3.100094391	-7.455900734	-0.349258438	-0.880777976	40	3	45	45	5
ENSG00000014919	-3.958561136	-1.190895265	-0.451860033	-0.132001679	40	21	39	54	52
ENSG00000015133	4.589261221	-5.835694606	0.569752288	-0.687135377	33	33	19	70	59
ENSG00000015153	3.914739774	1.425947958	0.489135332	0.180756257	35	14	78	12	38
ENSG00000015171	-4.017688228	4.962825591	-0.458926741	0.603474187	3	13	32	34	52
ENSG00000015285	-6.795172526	-2.668796962	-0.790884058	-0.308636443	19	20	29	70	14
ENSG00000015413	-1.782758786	-5.199621564	-0.191814094	-0.611113669	0	46	22	48	57
ENSG00000015475	2.543243097	-0.526018804	0.325217805	-0.052537465	37	24	14	6	55
ENSG00000015479	3.755444215	2.654043013	0.470096763	0.327534815	5	31	49	28	22
ENSG00000015520	4.0467674	0.600166136	0.504914912	0.082061075	0	37	62	37	57
ENSG00000015532	5.231946157	4.905540282	0.646564232	0.596627604	11	15	21	48	27
ENSG00000015568	5.884027647	-2.062241739	0.724499226	-0.236142623	24	53	78	74	5
ENSG00000015592	-6.882701708	5.065828139	-0.801345307	0.615784769	0	30	51	9	16
ENSG00000015676	4.875097917	-5.410464561	0.603914707	-0.636313046	22	33	70	54	67
ENSG00000016082	2.261172937	-5.222785002	0.291505552	-0.613882099	0	56	25	39	17
ENSG00000016391	-0.270347191	-2.728371805	-0.011054802	-0.315756665	9	19	22	52	57
ENSG00000016402	-1.330861522	-3.554659074	-0.137804571	-0.414512256	0	19	37	13	53
ENSG00000016602	-5.70702417	7.579498106	-0.660831547	0.91621172	0	11	5	75	53
ENSG00000016864	0.149523662	-6.133658296	0.039127013	-0.722747181	3	23	50	63	8
ENSG00000017260	-5.024279906	-1.841556495	-0.579231822	-0.209766927	42	21	34	61	63
ENSG00000017427	2.270533727	-0.445837205	0.292624328	-0.04295438	17	24	9	62	51
ENSG00000017483	-8.211323572	-6.07838524	-0.960138554	-0.716141097	5	47	35	15	51
ENSG00000017797	-2.66395876	4.59744435	-0.297132702	0.559804821	35	55	3	27	13
ENSG00000018189	-5.75944884	5.829501921	-0.6670972	0.707056969	13	28	66	76	51
ENSG00000018236	4.001544641	-3.073208278	0.499510012	-0.356970576	22	14	34	64	16
ENSG00000018280	-6.812944723	-3.73692221	-0.793008143	-0.436295847	40	12	58	57	47
ENSG00000018408	-3.033971412	-4.361467784	-0.341355601	-0.510939824	9	39	37	41	69
ENSG00000018510	-7.043429209	4.762621695	-0.820555017	0.579546365	25	30	18	78	26
ENSG00000018610	-4.410721852	3.446726614	-0.505901043	0.422274189	29	55	39	40	36
ENSG00000018625	-1.042428686	-2.693260616	-0.103331868	-0.311560271	0	19	47	14	33
ENSG00000018699	-5.720563723	6.682636076	-0.662449757	0.809021227	43	11	51	16	26
ENSG00000018869	-4.145192577	3.379917914	-0.474165712	0.414289396	22	55	55	64	4
ENSG00000019102	5.72233312	-1.603936857	0.705173939	-0.181367279	0	53	45	45	57
ENSG00000019144	-5.687754704	7.584014708	-0.658528513	0.916751532	0	11	9	34	15
ENSG00000019169	-6.950174166	-3.757069534	-0.80940943	-0.4387038	40	12	58	11	50
ENSG00000019186	2.281991647	-3.304687685	0.293993747	-0.38463636	11	1	35	52	7
ENSG00000019485	2.249882864	-2.423496192	0.290156193	-0.279318766	0	40	32	64	53
ENSG00000019505	3.075602697	-0.902278131	0.388843966	-0.097506949	0	52	20	80	15
ENSG00000019549	3.339567827	7.258111769	0.420392356	0.877800505	0	35	50	62	44
ENSG00000019582	-6.137910677	-2.75190348	-0.712329922	-0.318569106	2	20	28	70	21
ENSG00000019991	3.25176494	-0.735111898	0.409898395	-0.077527699	46	24	50	58	5
ENSG00000019995	3.626526521	5.974079901	0.454688873	0.724336533	24	16	55	19	52
ENSG00000020129	5.234651254	-4.951914137	0.646887538	-0.581508355	33	33	8	61	37
ENSG00000020181	3.754486726	-1.491255945	0.469982326	-0.167899965	0	32	48	62	14
ENSG00000020256	7.673503088	3.063163573	0.93837243	0.376431784	12	9	70	16	5
ENSG00000020426	4.775577711	1.813713843	0.592020325	0.227100974	12	34	34	3	30
ENSG00000020577	-3.239361657	-2.66994757	-0.365903281	-0.30877396	0	43	11	44	3
ENSG00000020633	-6.270392968	-3.078943676	-0.728163843	-0.357656055	3	20	78	81	55
ENSG00000020922	-4.317874147	3.107042128	-0.49480414	0.381676029	5	46	24	77	24
ENSG00000021300	-2.975608541	-2.514712757	-0.33438023	-0.29022072	43	19	66	9	24
ENSG00000021355	-6.373140646	-3.161613887	-0.740443964	-0.367536572	38	20	45	77	14
ENSG00000021461	6.083445715	-1.381789392	0.748333127	-0.154816822	0	53	11	83	18
ENSG00000021574	-5.011372639	4.45607453	-0.577689181	0.542908688	33	28	55	9	26
ENSG00000021645	3.155806707	6.288810545	0.39842973	0.761952278	0	2	69	28	64
ENSG00000021762	0.803540634	1.099776083	0.11729333	0.141773088	37	49	19	41	70
ENSG00000021776	3.580953764	3.06547814	0.449242142	0.376708415	22	31	66	16	58
ENSG00000021826	-6.98075421	3.977786833	-0.813064273	0.485745052	0	30	43	83	7
ENSG00000022267	3.041422533	-4.686494654	0.384758847	-0.549786145	5	14	32	14	64
ENSG00000022277	-5.684148384	3.752770239	-0.658097495	0.458851685	21	28	39	54	62
ENSG00000022355	5.423346685	-1.206484502	0.669439899	-0.133864862	0	53	25	22	70
ENSG00000022556	4.924845861	-4.682291335	0.609860445	-0.549283776	5	40	4	21	15
ENSG00000022567	3.759402441	-0.675597375	0.470569839	-0.070414686	21	52	37	78	40
ENSG00000022840	-4.676005675	1.10304814	-0.537607039	0.142164155	42	7	39	23	38
ENSG00000022976	2.535638975	-4.762937373	0.324308981	-0.55892237	30	56	70	21	30
ENSG00000023041	-3.503639413	2.787790114	-0.397489034	0.343519903	36	50	21	52	52
ENSG00000023171	3.333860563	4.467552001	0.419710239	0.544280444	8	5	28	28	7
ENSG00000023191	-6.775404288	5.301129157	-0.788521413	0.643907303	38	30	59	66	64
ENSG00000023228	0.749161886	-5.658285922	0.110794131	-0.665931977	42	23	68	23	26
ENSG00000023287	5.632764028	-1.746130651	0.694468886	-0.198361892	35	53	55	5	40
ENSG00000023318	3.351399587	5.732246214	0.421806455	0.695433233	40	2	77	68	63
ENSG00000023330	-7.418286158	-4.515100425	-0.865356893	-0.529301577	46	12	43	83	71
ENSG00000023445	2.575478243	-5.611737376	0.329070461	-0.660368622	16	23	14	70	55
ENSG00000023516	3.661693262	-2.846150583	0.458891906	-0.329833262	32	14	55	17	19
ENSG00000023572	4.845725225	-1.452320283	0.600404164	-0.163246481	25	52	36	23	45
ENSG00000023608	-1.04626341	4.675369078	-0.103790184	0.569118172	24	25	31	16	72
ENSG00000023697	-5.337377859	-4.84440661	-0.616652432	-0.56865935	10	8	57	37	38
ENSG00000023734	3.208944963	-3.801541513	0.404780669	-0.444018969	12	14	39	3	38
ENSG00000023839	-2.28583215	6.027810866	-0.251940045	0.730758311	0	6	43	37	7
ENSG00000023892	-6.247596098	-2.77411527	-0.725439223	-0.321223798	33	20	7	36	14
ENSG00000023902	5.290609525	5.774916464	0.653575517	0.700533064	2	15	28	41	35
ENSG00000023909	-0.084976746	0.345830733	0.011100166	0.051663604	1	49	1	1	7
ENSG00000024048	4.467676805	2.583591277	0.555220852	0.319114617	35	31	55	19	28
ENSG00000024422	-2.121350778	-2.87536115	-0.232281682	-0.333324429	0	19	48	41	64
ENSG00000024862	1.650166677	-5.655442214	0.218479757	-0.665592104	35	23	11	61	28
ENSG00000025039	3.579962896	2.831479842	0.449123716	0.348741579	35	31	75	3	51
ENSG00000025156	4.855259107	2.695364768	0.601543627	0.332473478	43	31	67	3	5
ENSG00000025293	-4.071420862	3.445197875	-0.465348718	0.422091478	45	55	78	19	62
ENSG00000025423	2.399764703	-3.218819088	0.30806966	-0.374373581	13	40	43	83	64
ENSG00000025434	-0.424727274	-2.4364335	-0.029505887	-0.280864998	37	19	58	11	57
ENSG00000025708	-5.867930485	-3.30915994	-0.680062629	-0.385170872	25	20	14	47	53
ENSG00000025770	5.535919355	2.159149939	0.682894276	0.26838655	42	34	52	6	66
ENSG00000025772	6.190446066	-4.613961643	0.761121516	-0.541117199	23	51	14	63	62
ENSG00000025796	-3.61794026	2.980135733	-0.411149959	0.366508524	45	50	75	68	28
ENSG00000025800	-0.593421294	-0.355851358	-0.049667734	-0.032199518	13	45	21	19	37
ENSG00000026025	-5.993160082	-3.716269678	-0.695029727	-0.433827513	26	12	33	62	72
ENSG00000026103	7.59419267	3.103460127	0.928893466	0.381247918	35	48	78	41	12
ENSG00000026297	-6.182086779	-2.343348211	-0.717609729	-0.269739699	25	20	37	53	15
ENSG00000026508	-3.120734168	-4.219657248	-0.351725248	-0.493991017	38	39	29	48	72
ENSG00000026559	5.007303404	-3.412159627	0.619715545	-0.397481113	34	14	24	62	72
ENSG00000026652	-7.196774794	4.91261273	-0.838882462	0.597472883	15	30	51	9	72
ENSG00000026751	-5.299467398	-4.122057861	-0.612121477	-0.482326206	8	8	77	70	51
ENSG00000026950	-3.51420076	-2.923250383	-0.398751298	-0.339048019	1	43	19	70	31
ENSG00000027001	6.666680502	-5.266218489	0.818039752	-0.619073151	14	29	68	55	19
ENSG00000027075	0.162102626	-2.461170619	0.040630416	-0.283821511	27	38	19	70	59
ENSG00000027644	0.839447902	1.154801184	0.121584869	0.148349538	0	49	79	78	11
ENSG00000027697	-7.188566996	4.644314581	-0.837901488	0.565406623	38	30	35	70	71
ENSG00000027847	-0.558700634	-3.932082599	-0.045518016	-0.459620882	29	41	77	68	22
ENSG00000027869	-0.09363134	0.509743506	0.010065793	0.07125401	1	47	78	36	71
ENSG00000028116	-5.510917021	7.578753287	-0.637393357	0.916122702	29	11	51	35	26
ENSG00000028137	-5.521457983	-3.664352602	-0.638653184	-0.427622526	37	12	29	70	55
ENSG00000028203	3.338187383	5.78712731	0.420227369	0.701992471	33	2	45	3	38
ENSG00000028277	4.28820722	5.116346175	0.533771138	0.621822547	40	10	73	70	55
ENSG00000028310	-3.720591022	6.139115149	-0.423418496	0.744061094	45	13	78	35	29
ENSG00000028528	-7.146795107	5.133590514	-0.832909027	0.623883543	42	30	15	53	58
ENSG00000028839	2.920842336	-4.043439096	0.370347432	-0.472929906	42	14	70	44	47
ENSG00000029153	5.585673498	-1.968804306	0.688840755	-0.224975237	0	40	45	29	72
ENSG00000029363	4.303863691	3.231658751	0.535642357	0.396569867	35	31	78	6	28
ENSG00000029364	-4.051992251	-0.817608064	-0.463026664	-0.087387415	38	21	75	68	30
ENSG00000029534	-1.899302913	4.000126654	-0.205743129	0.488415046	23	26	68	14	47
ENSG00000029559	-6.921270682	-3.80117864	-0.805954965	-0.4439756	0	12	58	60	71
ENSG00000029639	6.159025358	-1.049436754	0.757366199	-0.115094945	12	53	18	43	28
ENSG00000029725	-4.578375055	5.381835753	-0.525938495	0.653553134	14	13	15	3	42
ENSG00000029993	4.340590643	-0.971294111	0.540031862	-0.10575555	25	4	4	58	10
ENSG00000030066	-4.119012667	3.266742522	-0.47103676	0.400762983	5	55	55	16	24
ENSG00000030110	-4.947408272	-3.300111478	-0.570044335	-0.384089425	25	43	61	25	53
ENSG00000030304	-2.834363362	-6.207407987	-0.317498993	-0.731561542	0	46	2	35	33
ENSG00000030419	-4.851122452	6.229807669	-0.558536517	0.754900415	5	13	78	29	59
ENSG00000030582	-6.65908487	-2.947245782	-0.774619234	-0.341915883	38	20	58	77	27
ENSG00000031003	4.779092477	2.447473341	0.5924404	0.302846174	24	34	49	16	22
ENSG00000031081	-1.648663832	-3.035935348	-0.175787432	-0.352515817	13	19	41	7	55
ENSG00000031691	-5.644738747	4.22095471	-0.653387364	0.514807811	5	28	52	71	28
ENSG00000031698	3.418784307	-2.063620513	0.429860093	-0.236307411	42	14	39	68	13
ENSG00000031823	-1.322006775	-1.294974035	-0.136746276	-0.144440888	42	45	70	78	23
ENSG00000032219	4.334485696	3.404209906	0.539302215	0.417192708	35	31	55	40	30
ENSG00000032389	3.424302744	-3.632259077	0.430519641	-0.423786796	5	14	24	61	6
ENSG00000032444	3.031186746	-1.820853179	0.383535493	-0.207292524	25	32	58	34	23
ENSG00000032742	-2.72005673	-6.25592888	-0.303837378	-0.737360626	14	46	42	39	19
ENSG00000033011	-0.893798543	-7.193235582	-0.085568	-0.849384957	12	17	77	46	54
ENSG00000033030	6.204153227	3.722904021	0.762759758	0.455282156	24	4	55	40	38
ENSG00000033050	3.121956037	-0.917454904	0.394383991	-0.099320836	13	52	39	79	39
ENSG00000033100	3.061319517	-2.38403601	0.38713688	-0.274602593	29	32	77	47	39
ENSG00000033122	4.791407751	-4.722025221	0.593912288	-0.554032662	0	33	65	33	47
ENSG00000033170	-4.799624516	6.891185576	-0.552381625	0.833946492	24	11	51	9	72
ENSG00000033178	-6.402588917	4.878368193	-0.743963541	0.59338007	32	30	55	40	15
ENSG00000033327	-5.164553715	7.08896237	-0.595996963	0.857584233	35	11	51	9	47
ENSG00000033627	3.680665659	-2.87008447	0.461159435	-0.332693774	38	14	66	17	9
ENSG00000033800	4.194243597	3.295599753	0.522540863	0.40421192	21	31	49	16	58
ENSG00000033867	6.732078718	-4.93583495	0.825855968	-0.579586615	33	29	66	39	72
ENSG00000034053	4.678433584	-0.008657163	0.580409925	0.009296182	43	15	19	65	17
ENSG00000034152	-6.699265076	-5.319345867	-0.779421463	-0.625422789	37	42	29	56	64
ENSG00000034239	-2.686211342	-7.729071921	-0.29979227	-0.913426649	0	3	11	8	10
ENSG00000034510	5.230214285	-3.468559688	0.646357243	-0.404221893	29	51	45	16	37
ENSG00000034533	4.034288095	2.405288512	0.50342342	0.297804359	42	31	18	67	63
ENSG00000034677	-2.776722027	-4.434942072	-0.310609859	-0.51972127	24	39	78	77	51
ENSG00000034693	4.717185663	2.778651053	0.585041467	0.342427627	43	31	24	1	28
ENSG00000034713	-3.445402099	-0.121362394	-0.39052867	-0.004174039	21	27	39	9	68
ENSG00000034971	-7.121616198	4.740197951	-0.829899712	0.576866341	0	30	53	35	5
ENSG00000035115	-6.471472098	4.66906243	-0.75219627	0.568364418	43	30	37	38	53
ENSG00000035141	2.046889948	-1.327030843	0.265895035	-0.14827223	32	24	77	35	26
ENSG00000035403	-6.158634259	-5.326019561	-0.714806748	-0.626220411	38	42	32	41	52
ENSG00000035499	-7.161331011	4.929780776	-0.834646318	0.599524761	5	30	52	67	15
ENSG00000035664	-5.359247519	7.510850722	-0.619266234	0.908007173	36	11	63	19	57
ENSG00000035681	-2.506147949	-3.063409751	-0.278271586	-0.355799482	42	27	74	71	40
ENSG00000035687	-5.79755385	5.719450766	-0.671651406	0.693903956	37	28	78	67	45
ENSG00000035720	6.795300649	-5.120377189	0.83341208	-0.601642598	14	29	73	36	46
ENSG00000035862	-2.086777104	-0.932828611	-0.228149531	-0.101158259	7	27	53	62	64
ENSG00000035928	-5.633701159	5.726154143	-0.652068181	0.694705125	24	28	55	16	22
ENSG00000036054	-4.935852362	3.242772871	-0.568663204	0.397898196	42	55	55	1	5
ENSG00000036257	3.534175085	2.819676215	0.443651282	0.347330842	21	31	78	4	26
ENSG00000036448	6.036124395	-1.407455152	0.742677413	-0.157884323	0	53	68	12	51
ENSG00000036530	4.761649297	-5.669738447	0.590355639	-0.667300751	44	33	47	33	14
ENSG00000036549	-4.832333161	4.940951163	-0.556290873	0.600859815	3	28	51	51	37
ENSG00000036565	-0.215959622	-4.503579324	-0.004554549	-0.527924606	37	41	20	26	17
ENSG00000036672	5.30545442	2.333198363	0.655349738	0.289188341	0	16	63	3	46
ENSG00000036828	7.658674406	3.203140074	0.936600147	0.393161393	0	9	20	24	16
ENSG00000037042	3.238277124	-1.07317943	0.408286368	-0.117932604	30	52	34	32	51
ENSG00000037241	3.784738706	-3.127832359	0.47359796	-0.363499096	13	14	39	44	22
ENSG00000037280	-8.349872423	-6.382725423	-0.976697533	-0.752515002	1	47	54	47	54
ENSG00000037474	-3.349684907	3.480550581	-0.379088813	0.426316737	12	50	39	35	29
ENSG00000037637	4.292049097	5.453746611	0.534230309	0.662147723	10	10	37	19	37
ENSG00000037749	3.902292417	3.786422545	0.487647658	0.462873716	41	5	41	51	22
ENSG00000037757	-6.706200672	5.078690344	-0.780250386	0.617322025	13	30	55	66	23
ENSG00000037897	-5.078531338	-2.091484493	-0.585715805	-0.239637637	30	21	39	68	38
ENSG00000038002	-3.531319035	2.416452223	-0.400797227	0.299138615	12	50	77	53	63
ENSG00000038210	-3.542295588	2.799329573	-0.402109114	0.344899067	42	50	55	37	22
ENSG00000038219	5.371794866	3.498224074	0.663278567	0.428429024	21	16	55	40	22
ENSG00000038274	3.220123933	-3.241140073	0.406116749	-0.377041324	42	14	49	55	22
ENSG00000038295	4.049539732	6.710564429	0.505246254	0.812359147	0	35	76	65	15
ENSG00000038358	5.979755567	2.272242362	0.735940365	0.281903047	12	34	49	4	68
ENSG00000038382	2.902628587	-3.240804857	0.368170574	-0.37700126	0	40	8	41	29
ENSG00000038427	-6.087317301	4.12970143	-0.70628314	0.503901468	38	28	29	7	15
ENSG00000038532	-0.157639576	-2.186634248	0.002415704	-0.251009675	20	38	8	78	21
ENSG00000038945	-6.664043738	-2.989367908	-0.775211905	-0.346950204	40	20	58	57	51
ENSG00000039068	-5.387242152	-6.896646684	-0.622612076	-0.813937464	13	36	37	55	53
ENSG00000039123	-4.154086424	2.786529356	-0.47522868	0.34336922	18	55	39	35	22
ENSG00000039139	-2.892434133	-7.758777565	-0.324439453	-0.916976986	0	3	42	8	53
ENSG00000039319	-4.517172171	6.827996069	-0.518623694	0.826394255	35	13	51	7	9
ENSG00000039523	3.702849077	-1.478524869	0.463810736	-0.166378381	29	32	41	66	68
ENSG00000039537	-2.43500392	-7.487765854	-0.269768646	-0.884586408	0	3	62	83	44
ENSG00000039560	-4.564299537	5.171909148	-0.524256228	0.628463281	0	30	11	62	72
ENSG00000039650	-5.536941124	-4.313457316	-0.640503687	-0.505201744	25	44	55	47	4
ENSG00000039987	-1.524278237	5.45676499	-0.160921207	0.662508471	0	25	16	45	56
ENSG00000040199	2.333405183	-2.328369087	0.300138552	-0.267949435	0	1	5	39	68
ENSG00000040275	-6.009595467	3.614176566	-0.69699404	0.442287348	22	30	31	4	22
ENSG00000040341	3.87132089	-0.061463541	0.483946026	0.002984908	42	52	8	23	40
ENSG00000040487	-3.081367208	6.626007849	-0.347020217	0.802253176	29	6	27	43	14
ENSG00000040531	-5.466391159	6.95509606	-0.632071748	0.841584898	10	11	58	46	50
ENSG00000040608	5.688924955	0.821840579	0.701181086	0.108554998	11	34	34	22	35
ENSG00000040633	0.044639276	-4.233258909	0.026591518	-0.49561665	45	41	12	29	42
ENSG00000040731	3.761833357	3.456510359	0.470860376	0.423443515	0	2	34	22	5
ENSG00000040933	2.474517511	-0.653075403	0.317003911	-0.067722922	10	24	28	22	51
ENSG00000041353	4.601394819	-3.568172163	0.571202463	-0.416127304	24	14	30	48	14
ENSG00000041357	-3.656281306	-0.675594991	-0.415732375	-0.070414401	37	27	39	35	58
ENSG00000041515	5.662362264	-4.117869681	0.698006386	-0.481825646	0	51	65	69	47
ENSG00000041802	-0.70466621	-3.570323175	-0.062963422	-0.416384387	12	41	39	56	63
ENSG00000041880	-0.537964417	-2.94969148	-0.04303968	-0.342208186	12	19	22	55	8
ENSG00000041982	-0.67059858	-3.000756687	-0.058891752	-0.34831136	0	19	32	41	69
